ImageFile,FD,Contrast,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,end_instructions.keys,end_instructions.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,Fatigue.response,Fatigue.rt,key_resp_5.keys,key_resp_5.rt,n_objets.response,reaction_time.keys,vividness.response,vividness.rt,reaction_time.rt,Flow01.response,Flow02.response,Flow03.response,Flow04.response,Flow05.response,Flow06.response,Flow07.response,Flow08.response,Flow09.response,Flow10.response,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_3.keys,key_resp_3.rt,Redondance_question.response,date,frameRate,expName,session,participant,
images/fcloud80-20_D1.8_9.tif,1.8,2,,,,,,,,,,,,,0,13,13,138,,,,,,,,,,,3,space,4,0.634,3.38313849999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D0.8_10.tif,0.8,2,,,,,,,,,,,,,0,14,14,99,,,,,,,,,,,1,space,2,0.486,2.8855972,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.6_7.tif,1.6,1,,,,,,,,,,,,,0,15,15,80,,,,,,,,,,,1,space,5,0.518,1.1709452,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D0.9_8.tif,0.9,2,,,,,,,,,,,,,0,16,16,101,,,,,,,,,,,1,space,2,0.503,4.5547824,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.1_8.tif,1.1,2,,,,,,,,,,,,,0,17,17,109,,,,,,,,,,,1,space,2,0.485,3.6047543,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.2_8.tif,1.2,2,,,,,,,,,,,,,0,18,18,113,,,,,,,,,,,3,space,4,0.619,1.139887,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1_7.tif,1.0,2,,,,,,,,,,,,,0,19,19,104,,,,,,,,,,,2,space,3,0.835,2.8916846,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.8_9.tif,1.8,0,,,,,,,,,,,,,0,20,20,42,,,,,,,,,,,3,space,4,0.702,3.5887993,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D0.8_8.tif,0.8,2,,,,,,,,,,,,,0,21,21,97,,,,,,,,,,,2,space,3,0.519,3.2636299,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.5_7.tif,1.5,2,,,,,,,,,,,,,0,22,22,124,,,,,,,,,,,2,space,5,0.536,2.6748987,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.9_10.tif,1.9,2,,,,,,,,,,,,,0,23,23,143,,,,,,,,,,,2,space,4,0.486,2.4719278,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.8_8.tif,1.8,1,,,,,,,,,,,,,0,24,24,89,,,,,,,,,,,5,space,5,0.884,2.3654728,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D0.9_8.tif,0.9,0,,,,,,,,,,,,,0,25,25,5,,,,,,,,,,,2,space,4,0.868,2.6521314,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.9_9.tif,1.9,0,,,,,,,,,,,,,0,26,26,46,,,,,,,,,,,2,space,5,0.436,2.4673005,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.8_9.tif,1.8,1,,,,,,,,,,,,,0,27,27,90,,,,,,,,,,,3,space,4,0.469,2.05264820001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.4_10.tif,1.4,0,,,,,,,,,,,,,0,28,28,27,,,,,,,,,,,1,space,2,0.469,3.9424725,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1_8.tif,1.0,2,,,,,,,,,,,,,0,29,29,105,,,,,,,,,,,1,space,4,0.519,1.9753192,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.3_8.tif,1.3,0,,,,,,,,,,,,,0,30,30,21,,,,,,,,,,,None,space,None,11.092,3.9825729,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.9_7.tif,1.9,0,,,,,,,,,,,,,0,31,31,44,,,,,,,,,,,2,space,2,0.586,5.8727087,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.9_10.tif,0.9,1,,,,,,,,,,,,,0,32,32,55,,,,,,,,,,,1,space,3,0.486,3.5804718,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.2_8.tif,1.2,0,,,,,,,,,,,,,0,33,33,17,,,,,,,,,,,1,space,4,0.452,2.0954023,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.3_10.tif,1.3,1,,,,,,,,,,,,,0,34,34,71,,,,,,,,,,,2,space,4,0.418,4.4563602,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.1_9.tif,1.1,0,,,,,,,,,,,,,0,35,35,14,,,,,,,,,,,2,space,5,0.536,2.2906759,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.1_10.tif,1.1,2,,,,,,,,,,,,,0,36,36,111,,,,,,,,,,,1,space,4,0.519,1.6755508,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D0.8_8.tif,0.8,0,,,,,,,,,,,,,0,37,37,1,,,,,,,,,,,1,space,4,0.735,4.2007987,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.7_7.tif,1.7,1,,,,,,,,,,,,,0,38,38,84,,,,,,,,,,,2,space,5,0.553,2.8608497,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.3_7.tif,1.3,2,,,,,,,,,,,,,0,39,39,116,,,,,,,,,,,1,space,2,0.552,5.1838689,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.5_7.tif,1.5,1,,,,,,,,,,,,,0,40,40,76,,,,,,,,,,,1,space,4,0.486,3.6935583,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.4_8.tif,1.4,0,,,,,,,,,,,,,0,41,41,25,,,,,,,,,,,3,space,4,1.502,2.2039596,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.2_7.tif,1.2,2,,,,,,,,,,,,,0,42,42,112,,,,,,,,,,,2,space,4,0.536,2.5722431,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.4_9.tif,1.4,2,,,,,,,,,,,,,0,43,43,122,,,,,,,,,,,1,space,3,0.652,1.2711296,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.6_8.tif,1.6,0,,,,,,,,,,,,,0,44,44,33,,,,,,,,,,,2,space,4,0.684,4.4671628,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.6_10.tif,1.6,0,,,,,,,,,,,,,0,45,45,35,,,,,,,,,,,1,space,5,0.553,3.06141540001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.1_9.tif,1.1,2,,,,,,,,,,,,,0,46,46,110,,,,,,,,,,,1,space,4,0.553,2.1576356,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D0.9_10.tif,0.9,0,,,,,,,,,,,,,0,47,47,7,,,,,,,,,,,2,space,4,0.42,3.6298216,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1_9.tif,1.0,2,,,,,,,,,,,,,0,48,48,106,,,,,,,,,,,2,space,4,0.519,2.390262,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.8_10.tif,0.8,1,,,,,,,,,,,,,0,49,49,51,,,,,,,,,,,2,space,2,0.602,3.1865729,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.9_8.tif,1.9,1,,,,,,,,,,,,,0,50,50,93,,,,,,,,,,,5,space,5,0.521,2.318095,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.8_10.tif,1.8,0,,,,,,,,,,,,,0,51,51,43,,,,,,,,,,,3,space,5,0.969,2.9826794,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.1_7.tif,1.1,1,,,,,,,,,,,,,0,52,52,60,,,,,,,,,,,2,space,4,0.602,1.9163352,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.4_7.tif,1.4,0,,,,,,,,,,,,,0,53,53,24,,,,,,,,,,,2,space,5,0.452,1.2415497,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.9_8.tif,1.9,2,,,,,,,,,,,,,0,54,54,141,,,,,,,,,,,4,space,2,0.553,5.2836817,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1_9.tif,1.0,1,,,,,,,,,,,,,0,55,55,58,,,,,,,,,,,1,space,3,1.485,4.1598841,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.1_7.tif,1.1,2,,,,,,,,,,,,,0,56,56,108,,,,,,,,,,,1,space,5,0.636,2.2889872,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.1_8.tif,1.1,0,,,,,,,,,,,,,0,57,57,13,,,,,,,,,,,1,space,4,0.619,2.67364730001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.8_8.tif,1.8,0,,,,,,,,,,,,,0,58,58,41,,,,,,,,,,,1,space,4,0.568,3.3003873,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.3_9.tif,1.3,2,,,,,,,,,,,,,0,59,59,118,,,,,,,,,,,2,space,2,0.436,2.984375,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1_10.tif,1.0,1,,,,,,,,,,,,,0,60,60,59,,,,,,,,,,,1,space,4,0.485,1.8190127,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.8_8.tif,0.8,1,,,,,,,,,,,,,0,61,61,49,,,,,,,,,,,1,space,5,0.519,4.2019695,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.7_8.tif,1.7,0,,,,,,,,,,,,,0,62,62,37,,,,,,,,,,,1,space,1,0.768,7.4943242,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.8_8.tif,1.8,2,,,,,,,,,,,,,0,63,63,137,,,,,,,,,,,2,space,3,0.902,5.46030860001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.1_9.tif,1.1,1,,,,,,,,,,,,,0,64,64,62,,,,,,,,,,,3,space,4,0.985,4.7890997,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.1_8.tif,1.1,1,,,,,,,,,,,,,0,65,65,61,,,,,,,,,,,1,space,4,0.486,2.1899629,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1_7.tif,1.0,1,,,,,,,,,,,,,0,66,66,56,,,,,,,,,,,2,space,3,0.486,3.4579994,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D0.9_7.tif,0.9,0,,,,,,,,,,,,,0,67,67,4,,,,,,,,,,,2,space,5,0.569,2.4706217,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.7_7.tif,1.7,0,,,,,,,,,,,,,0,68,68,36,,,,,,,,,,,3,space,4,0.468,2.3050767,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D0.9_9.tif,0.9,2,,,,,,,,,,,,,0,69,69,102,,,,,,,,,,,3,space,5,1.468,1.38517070001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.6_8.tif,1.6,1,,,,,,,,,,,,,0,70,70,81,,,,,,,,,,,2,space,3,0.419,5.24792720001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.5_10.tif,1.5,0,,,,,,,,,,,,,0,71,71,31,,,,,,,,,,,1,space,2,0.452,5.202986,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.6_7.tif,1.6,0,,,,,,,,,,,,,0,72,72,32,,,,,,,,,,,1,space,4,0.552,2.1418235,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.1_10.tif,1.1,1,,,,,,,,,,,,,0,73,73,63,,,,,,,,,,,1,space,2,0.819,4.8966619,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1_10.tif,1.0,2,,,,,,,,,,,,,0,74,74,107,,,,,,,,,,,1,space,3,0.552,3.0249636,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.7_9.tif,1.7,2,,,,,,,,,,,,,0,75,75,134,,,,,,,,,,,1,space,4,0.535,2.7738362,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.4_8.tif,1.4,1,,,,,,,,,,,,,0,76,76,73,,,,,,,,,,,5,space,5,0.469,1.1726202,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.5_7.tif,1.5,0,,,,,,,,,,,,,0,77,77,28,,,,,,,,,,,2,space,4,0.669,3.4992619,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D0.8_10.tif,0.8,0,,,,,,,,,,,,,0,78,78,3,,,,,,,,,,,2,space,2,1.069,4.7418133,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1_9.tif,1.0,0,,,,,,,,,,,,,0,79,79,10,,,,,,,,,,,1,space,3,0.419,4.577529,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.9_9.tif,0.9,1,,,,,,,,,,,,,0,80,80,54,,,,,,,,,,,1,space,4,0.519,4.0462949,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.9_8.tif,0.9,1,,,,,,,,,,,,,0,81,81,53,,,,,,,,,,,1,space,3,0.603,5.53716219999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.2_9.tif,1.2,2,,,,,,,,,,,,,0,82,82,114,,,,,,,,,,,1,space,5,0.468,1.8462387,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.6_9.tif,1.6,2,,,,,,,,,,,,,0,83,83,130,,,,,,,,,,,3,space,4,0.902,3.3273179,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.6_10.tif,1.6,2,,,,,,,,,,,,,0,84,84,131,,,,,,,,,,,1,space,5,0.502,2.2162886,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.8_7.tif,0.8,1,,,,,,,,,,,,,0,85,85,48,,,,,,,,,,,2,space,4,0.453,1.882796,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.3_10.tif,1.3,2,,,,,,,,,,,,,0,86,86,119,,,,,,,,,,,3,space,4,0.519,5.63972409999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D0.9_7.tif,0.9,1,,,,,,,,,,,,,0,87,87,52,,,,,,,,,,,2,space,4,0.535,1.3858123,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1_8.tif,1.0,1,,,,,,,,,,,,,0,88,88,57,,,,,,,,,,,2,space,4,3.351,3.8343855,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.8_10.tif,1.8,1,,,,,,,,,,,,,0,89,89,91,,,,,,,,,,,3,space,4,1.268,3.5137425,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.4_9.tif,1.4,0,,,,,,,,,,,,,0,90,90,26,,,,,,,,,,,1,space,2,0.453,5.6863153,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.6_9.tif,1.6,0,,,,,,,,,,,,,0,91,91,34,,,,,,,,,,,2,space,5,1.084,2.0028784,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.1_7.tif,1.1,0,,,,,,,,,,,,,0,92,92,12,,,,,,,,,,,1,space,4,0.469,1.8685386,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.9_7.tif,1.9,2,,,,,,,,,,,,,0,93,93,140,,,,,,,,,,,1,space,4,1.635,2.9655668,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.6_7.tif,1.6,2,,,,,,,,,,,,,0,94,94,128,,,,,,,,,,,1,space,5,0.503,1.43165319999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.7_7.tif,1.7,2,,,,,,,,,,,,,0,95,95,132,,,,,,,,,,,1,space,2,1.284,5.5113216,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.5_9.tif,1.5,2,,,,,,,,,,,,,0,96,96,126,,,,,,,,,,,4,space,4,1.068,4.1704464,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.7_8.tif,1.7,1,,,,,,,,,,,,,0,97,97,85,,,,,,,,,,,1,space,4,0.469,1.7338879,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.2_9.tif,1.2,1,,,,,,,,,,,,,0,98,98,66,,,,,,,,,,,1,space,2,0.453,3.73871100001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1_7.tif,1.0,0,,,,,,,,,,,,,0,99,99,8,,,,,,,,,,,1,space,5,0.586,1.5707918,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.4_7.tif,1.4,2,,,,,,,,,,,,,0,100,100,120,,,,,,,,,,,2,space,4,1.535,3.4950131,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.2_8.tif,1.2,1,,,,,,,,,,,,,0,101,101,65,,,,,,,,,,,1,space,3,0.886,6.2544035,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.5_8.tif,1.5,1,,,,,,,,,,,,,0,102,102,77,,,,,,,,,,,1,space,5,0.503,2.2555984,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.7_10.tif,1.7,2,,,,,,,,,,,,,0,103,103,135,,,,,,,,,,,2,space,4,0.569,1.96987779999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.2_10.tif,1.2,0,,,,,,,,,,,,,0,104,104,19,,,,,,,,,,,None,None,None,9.028,,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.8_10.tif,1.8,2,,,,,,,,,,,,,0,105,105,139,,,,,,,,,,,2,space,3,0.652,3.0453215,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.2_10.tif,1.2,1,,,,,,,,,,,,,0,106,106,67,,,,,,,,,,,1,space,4,0.453,2.50971480001,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.3_7.tif,1.3,1,,,,,,,,,,,,,0,107,107,68,,,,,,,,,,,3,space,4,0.734,3.129115,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.7_9.tif,1.7,1,,,,,,,,,,,,,0,108,108,86,,,,,,,,,,,2,space,5,0.653,1.1720077,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.3_10.tif,1.3,0,,,,,,,,,,,,,0,109,109,23,,,,,,,,,,,1,space,5,0.603,2.07724889999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud80-20_D1.5_8.tif,1.5,2,,,,,,,,,,,,,0,110,110,125,,,,,,,,,,,1,space,4,0.669,2.21954519999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.9_10.tif,1.9,1,,,,,,,,,,,,,0,111,111,95,,,,,,,,,,,1,space,5,0.669,2.0686336,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D0.9_9.tif,0.9,0,,,,,,,,,,,,,0,112,112,6,,,,,,,,,,,3,space,5,1.234,2.2740032,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.9_10.tif,1.9,0,,,,,,,,,,,,,0,113,113,47,,,,,,,,,,,1,space,2,0.485,5.6098154,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1_8.tif,1.0,0,,,,,,,,,,,,,0,114,114,9,,,,,,,,,,,1,space,1,0.569,6.9056726,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud_D1.7_9.tif,1.7,0,,,,,,,,,,,,,0,115,115,38,,,,,,,,,,,2,space,4,0.552,1.2910564,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
images/fcloud65-35_D1.8_7.tif,1.8,1,,,,,,,,,,,,,0,116,116,88,,,,,,,,,,,3,space,4,0.485,1.73212379999,,,,,,,,,,,,,,,,,,2019_Aug_30_1558,59.673098830382635,Cloud_Experiment_FR_REAL,001,44,
